d_kpi_id,d_level0_id,Period_int,PeriodName,Grain,Denominator,Numerator,Denominator_LP,Numerator_LP
6,1,2020-05-19 00:00:00,19/05/2020,D,0.0,29612.8,0.0,36761.8
6,1,2020-05-20 00:00:00,20/05/2020,D,0.0,36731.3,0.0,29612.8
6,1,2020-05-21 00:00:00,21/05/2020,D,0.0,48036.7,0.0,36731.3
6,1,2020-05-22 00:00:00,22/05/2020,D,0.0,27497.9,0.0,48036.7
6,1,2020-05-23 00:00:00,23/05/2020,D,0.0,25712.2,0.0,27497.9
6,1,2020-05-24 00:00:00,24/05/2020,D,0.0,31655.300000000003,0.0,25712.2
6,1,2020-05-25 00:00:00,25/05/2020,D,0.0,46277.5,0.0,31655.300000000003
6,1,2020-05-26 00:00:00,26/05/2020,D,0.0,56640.4,0.0,46277.5
6,1,2020-05-27 00:00:00,27/05/2020,D,0.0,69812.8,0.0,56640.4
6,1,2020-05-28 00:00:00,28/05/2020,D,0.0,83341.90000000001,0.0,69812.8
6,1,2020-05-29 00:00:00,29/05/2020,D,0.0,36784.5,0.0,83341.90000000001
6,1,2020-05-30 00:00:00,30/05/2020,D,0.0,20132.0,0.0,36784.5
6,1,2020-05-31 00:00:00,2020 May,M,0.0,105710.6,0.0,0.0
6,1,2020-05-31 00:00:00,31/05/2020,D,0.0,50652.700000000004,0.0,20132.0
6,1,2020-06-01 00:00:00,01/06/2020,D,0.0,19443.0,0.0,50652.700000000004
6,1,2020-06-02 00:00:00,02/06/2020,D,0.0,19888.0,0.0,19443.0
6,1,2020-06-03 00:00:00,03/06/2020,D,0.0,49815.4,0.0,19888.0
6,1,2020-06-04 00:00:00,04/06/2020,D,0.0,53434.8,0.0,49815.4
6,1,2020-06-05 00:00:00,05/06/2020,D,0.0,104647.5,0.0,53434.8
6,1,2020-06-06 00:00:00,06/06/2020,D,0.0,25723.1,0.0,104647.5
6,1,2020-06-07 00:00:00,07/06/2020,D,0.0,71296.1,0.0,25723.1
6,1,2020-06-08 00:00:00,08/06/2020,D,0.0,43727.299999999996,0.0,71296.1
6,1,2020-06-09 00:00:00,09/06/2020,D,0.0,45498.0,0.0,43727.299999999996
6,1,2020-06-10 00:00:00,10/06/2020,D,0.0,23696.3,0.0,45498.0
6,1,2020-06-11 00:00:00,11/06/2020,D,0.0,21570.3,0.0,23696.3
6,1,2020-06-12 00:00:00,12/06/2020,D,0.0,28678.7,0.0,21570.3
6,1,2020-06-13 00:00:00,13/06/2020,D,0.0,43616.7,0.0,28678.7
6,1,2020-06-14 00:00:00,14/06/2020,D,0.0,55640.49999999999,0.0,43616.7
6,1,2020-06-15 00:00:00,15/06/2020,D,0.0,52667.1,0.0,55640.49999999999
6,1,2020-06-16 00:00:00,16/06/2020,D,0.0,52965.8,0.0,52667.1
6,1,2020-06-17 00:00:00,17/06/2020,D,0.0,49631.5,0.0,52965.8
6,1,2020-06-18 00:00:00,18/06/2020,D,0.0,45739.3,0.0,49631.5
6,1,2020-06-19 00:00:00,19/06/2020,D,0.0,107675.4,0.0,45739.3
6,1,2020-06-20 00:00:00,20/06/2020,D,0.0,25887.7,0.0,107675.4
6,1,2020-06-21 00:00:00,21/06/2020,D,0.0,102262.7,0.0,25887.7
6,1,2020-06-22 00:00:00,22/06/2020,D,0.0,39266.399999999994,0.0,102262.7
6,1,2020-06-23 00:00:00,23/06/2020,D,0.0,50320.299999999996,0.0,39266.399999999994
6,1,2020-06-24 00:00:00,24/06/2020,D,0.0,23216.1,0.0,50320.299999999996
6,1,2020-06-25 00:00:00,25/06/2020,D,0.0,92285.4,0.0,23216.1
6,1,2020-06-26 00:00:00,26/06/2020,D,0.0,87855.9,0.0,92285.4
6,1,2020-06-27 00:00:00,27/06/2020,D,0.0,95842.5,0.0,87855.9
6,1,2020-06-28 00:00:00,28/06/2020,D,0.0,53315.8,0.0,95842.5
6,1,2020-06-29 00:00:00,29/06/2020,D,0.0,24650.1,0.0,53315.8
6,1,2020-06-30 00:00:00,2020 June,M,0.0,126865.3,0.0,105710.6
6,1,2020-06-30 00:00:00,30/06/2020,D,0.0,24585.5,0.0,24650.1
6,1,2020-06-30 00:00:00,Q2 2020,Q,0.0,143630.5,0.0,142177.5
6,1,2020-07-01 00:00:00,01/07/2020,D,0.0,27276.1,0.0,24585.5
6,1,2020-07-02 00:00:00,02/07/2020,D,0.0,82570.7,0.0,27276.1
6,1,2020-07-03 00:00:00,03/07/2020,D,0.0,79705.6,0.0,82570.7
6,1,2020-07-04 00:00:00,04/07/2020,D,0.0,60133.1,0.0,79705.6
6,1,2020-07-05 00:00:00,05/07/2020,D,0.0,41911.5,0.0,60133.1
6,1,2020-07-06 00:00:00,06/07/2020,D,0.0,15755.1,0.0,41911.5
6,1,2020-07-07 00:00:00,07/07/2020,D,0.0,21118.1,0.0,15755.1
6,1,2020-07-08 00:00:00,08/07/2020,D,0.0,17239.6,0.0,21118.1
6,1,2020-07-09 00:00:00,09/07/2020,D,0.0,46380.1,0.0,17239.6
6,1,2020-07-10 00:00:00,10/07/2020,D,0.0,66171.7,0.0,46380.1
6,1,2020-07-11 00:00:00,11/07/2020,D,0.0,31410.4,0.0,66171.7
6,1,2020-07-12 00:00:00,12/07/2020,D,0.0,33606.6,0.0,31410.4
6,1,2020-07-13 00:00:00,13/07/2020,D,0.0,51552.3,0.0,33606.6
6,1,2020-07-14 00:00:00,14/07/2020,D,0.0,31324.600000000002,0.0,51552.3
6,1,2020-07-15 00:00:00,15/07/2020,D,0.0,85754.50000000001,0.0,31324.600000000002
6,1,2020-07-16 00:00:00,16/07/2020,D,0.0,18437.300000000003,0.0,85754.50000000001
6,1,2020-07-17 00:00:00,17/07/2020,D,0.0,79357.9,0.0,18437.300000000003
6,1,2020-07-18 00:00:00,18/07/2020,D,0.0,57540.2,0.0,79357.9
6,1,2020-07-19 00:00:00,19/07/2020,D,0.0,20504.6,0.0,57540.2
6,1,2020-07-20 00:00:00,20/07/2020,D,0.0,22526.6,0.0,20504.6
6,1,2020-07-21 00:00:00,21/07/2020,D,0.0,68068.7,0.0,22526.6
6,1,2020-07-22 00:00:00,22/07/2020,D,0.0,18846.5,0.0,68068.7
6,1,2020-07-23 00:00:00,23/07/2020,D,0.0,24856.399999999998,0.0,18846.5
6,1,2020-07-24 00:00:00,24/07/2020,D,0.0,21631.800000000003,0.0,24856.399999999998
6,1,2020-07-25 00:00:00,25/07/2020,D,0.0,31167.8,0.0,21631.800000000003
6,1,2020-07-26 00:00:00,26/07/2020,D,0.0,48799.3,0.0,31167.8
6,1,2020-07-27 00:00:00,27/07/2020,D,0.0,44215.299999999996,0.0,48799.3
6,1,2020-07-28 00:00:00,28/07/2020,D,0.0,61798.7,0.0,44215.299999999996
6,1,2020-07-29 00:00:00,29/07/2020,D,0.0,29963.799999999996,0.0,61798.7
6,1,2020-07-30 00:00:00,30/07/2020,D,0.0,30384.5,0.0,29963.799999999996
6,1,2020-07-31 00:00:00,2020 July,M,0.0,99167.0,0.0,0.0
6,1,2020-07-31 00:00:00,31/07/2020,D,0.0,42622.7,0.0,30384.5
6,1,2020-08-01 00:00:00,01/08/2020,D,0.0,26307.2,0.0,42622.7
6,1,2020-08-02 00:00:00,02/08/2020,D,0.0,65839.70000000001,0.0,26307.2
6,1,2020-08-03 00:00:00,03/08/2020,D,0.0,34863.5,0.0,65839.70000000001
6,1,2020-08-04 00:00:00,04/08/2020,D,0.0,44509.200000000004,0.0,34863.5
6,1,2020-08-05 00:00:00,05/08/2020,D,0.0,75207.5,0.0,44509.200000000004
6,1,2020-08-06 00:00:00,06/08/2020,D,0.0,27349.300000000003,0.0,75207.5
6,1,2020-08-07 00:00:00,07/08/2020,D,0.0,98084.29999999999,0.0,27349.300000000003
6,1,2020-08-08 00:00:00,08/08/2020,D,0.0,39615.5,0.0,98084.29999999999
6,1,2020-08-09 00:00:00,09/08/2020,D,0.0,17937.6,0.0,39615.5
6,1,2020-08-10 00:00:00,10/08/2020,D,0.0,34045.9,0.0,17937.6
6,1,2020-08-11 00:00:00,11/08/2020,D,0.0,107193.2,0.0,34045.9
6,1,2020-08-12 00:00:00,12/08/2020,D,0.0,18014.6,0.0,107193.2
6,1,2020-08-13 00:00:00,13/08/2020,D,0.0,31852.1,0.0,18014.6
6,1,2020-08-14 00:00:00,14/08/2020,D,0.0,44661.2,0.0,31852.1
6,1,2020-08-15 00:00:00,15/08/2020,D,0.0,103437.59999999999,0.0,44661.2
6,1,2020-08-16 00:00:00,16/08/2020,D,0.0,64878.899999999994,0.0,103437.59999999999
6,1,2020-08-17 00:00:00,17/08/2020,D,0.0,27802.7,0.0,64878.899999999994
6,1,2020-08-18 00:00:00,18/08/2020,D,0.0,33935.9,0.0,27802.7
6,1,2020-08-19 00:00:00,19/08/2020,D,0.0,85835.20000000001,0.0,33935.9
6,1,2020-08-20 00:00:00,20/08/2020,D,0.0,13481.4,0.0,85835.20000000001
6,1,2020-08-21 00:00:00,21/08/2020,D,0.0,24279.8,0.0,13481.4
6,1,2020-08-22 00:00:00,22/08/2020,D,0.0,80684.5,0.0,24279.8
6,1,2020-08-23 00:00:00,23/08/2020,D,0.0,17511.6,0.0,80684.5
6,1,2020-08-24 00:00:00,24/08/2020,D,0.0,83243.70000000001,0.0,17511.6
6,1,2020-08-25 00:00:00,25/08/2020,D,0.0,71335.09999999999,0.0,83243.70000000001
6,1,2020-08-26 00:00:00,26/08/2020,D,0.0,100814.5,0.0,71335.09999999999
6,1,2020-08-27 00:00:00,27/08/2020,D,0.0,26738.7,0.0,100814.5
6,1,2020-08-28 00:00:00,28/08/2020,D,0.0,22557.0,0.0,26738.7
6,1,2020-08-29 00:00:00,29/08/2020,D,0.0,21667.5,0.0,22557.0
6,1,2020-08-30 00:00:00,30/08/2020,D,0.0,59284.9,0.0,21667.5
6,1,2020-08-31 00:00:00,2020 August,M,0.0,123633.1,0.0,99167.0
6,1,2020-08-31 00:00:00,31/08/2020,D,0.0,25038.8,0.0,59284.9
6,1,2020-09-01 00:00:00,01/09/2020,D,0.0,54081.799999999996,0.0,25038.8
6,1,2020-09-02 00:00:00,02/09/2020,D,0.0,28293.899999999998,0.0,54081.799999999996
6,1,2020-09-03 00:00:00,03/09/2020,D,0.0,36180.8,0.0,28293.899999999998
6,1,2020-09-04 00:00:00,04/09/2020,D,0.0,101017.0,0.0,36180.8
6,1,2020-09-05 00:00:00,05/09/2020,D,0.0,38882.700000000004,0.0,101017.0
6,1,2020-09-06 00:00:00,06/09/2020,D,0.0,41587.0,0.0,38882.700000000004
6,1,2020-09-07 00:00:00,07/09/2020,D,0.0,93508.0,0.0,41587.0
6,1,2020-09-08 00:00:00,08/09/2020,D,0.0,61863.8,0.0,93508.0
6,1,2020-09-09 00:00:00,09/09/2020,D,0.0,18333.8,0.0,61863.8
6,1,2020-09-10 00:00:00,10/09/2020,D,0.0,32384.800000000003,0.0,18333.8
6,1,2020-09-11 00:00:00,11/09/2020,D,0.0,85201.0,0.0,32384.800000000003
6,1,2020-09-12 00:00:00,12/09/2020,D,0.0,56905.3,0.0,85201.0
6,1,2020-09-13 00:00:00,13/09/2020,D,0.0,19704.1,0.0,56905.3
6,1,2020-09-14 00:00:00,14/09/2020,D,0.0,57537.8,0.0,19704.1
6,1,2020-09-15 00:00:00,15/09/2020,D,0.0,103341.5,0.0,57537.8
6,1,2020-09-16 00:00:00,16/09/2020,D,0.0,79473.0,0.0,103341.5
6,1,2020-09-17 00:00:00,17/09/2020,D,0.0,77957.1,0.0,79473.0
6,1,2020-09-18 00:00:00,18/09/2020,D,0.0,21739.5,0.0,77957.1
6,1,2020-09-19 00:00:00,19/09/2020,D,0.0,39908.5,0.0,21739.5
6,1,2020-09-20 00:00:00,20/09/2020,D,0.0,42335.8,0.0,39908.5
6,1,2020-09-21 00:00:00,21/09/2020,D,0.0,17069.8,0.0,42335.8
6,1,2020-09-22 00:00:00,22/09/2020,D,0.0,37869.7,0.0,17069.8
6,1,2020-09-23 00:00:00,23/09/2020,D,0.0,32255.8,0.0,37869.7
6,1,2020-09-24 00:00:00,24/09/2020,D,0.0,21204.300000000003,0.0,32255.8
6,1,2020-09-25 00:00:00,25/09/2020,D,0.0,82600.6,0.0,21204.300000000003
6,1,2020-09-26 00:00:00,26/09/2020,D,0.0,49357.7,0.0,82600.6
6,1,2020-09-27 00:00:00,27/09/2020,D,0.0,32418.7,0.0,49357.7
6,1,2020-09-28 00:00:00,28/09/2020,D,0.0,34867.9,0.0,32418.7
6,1,2020-09-29 00:00:00,29/09/2020,D,0.0,81241.09999999999,0.0,34867.9
6,1,2020-09-30 00:00:00,2020 September,M,0.0,138575.4,0.0,123633.1
6,1,2020-09-30 00:00:00,30/09/2020,D,0.0,120598.1,0.0,81241.09999999999
6,1,2020-09-30 00:00:00,Q3 2020,Q,0.0,139786.9,0.0,143630.5
6,1,2020-10-01 00:00:00,01/10/2020,D,0.0,67031.8,0.0,120598.1
6,1,2020-10-02 00:00:00,02/10/2020,D,0.0,63755.100000000006,0.0,67031.8
6,1,2020-10-03 00:00:00,03/10/2020,D,0.0,15973.3,0.0,63755.100000000006
6,1,2020-10-04 00:00:00,04/10/2020,D,0.0,15347.099999999999,0.0,15973.3
6,1,2020-10-05 00:00:00,05/10/2020,D,0.0,32344.6,0.0,15347.099999999999
6,1,2020-10-06 00:00:00,06/10/2020,D,0.0,45011.3,0.0,32344.6
6,1,2020-10-07 00:00:00,07/10/2020,D,0.0,24792.3,0.0,45011.3
6,1,2020-10-08 00:00:00,08/10/2020,D,0.0,75044.1,0.0,24792.3
6,1,2020-10-09 00:00:00,09/10/2020,D,0.0,98642.20000000001,0.0,75044.1
6,1,2020-10-10 00:00:00,10/10/2020,D,0.0,84144.3,0.0,98642.20000000001
6,1,2020-10-11 00:00:00,11/10/2020,D,0.0,60615.0,0.0,84144.3
6,1,2020-10-12 00:00:00,12/10/2020,D,0.0,31000.6,0.0,60615.0
6,1,2020-10-13 00:00:00,13/10/2020,D,0.0,17143.4,0.0,31000.6
6,1,2020-10-14 00:00:00,14/10/2020,D,0.0,77087.59999999999,0.0,17143.4
6,1,2020-10-15 00:00:00,15/10/2020,D,0.0,26759.199999999997,0.0,77087.59999999999
6,1,2020-10-16 00:00:00,16/10/2020,D,0.0,43412.5,0.0,26759.199999999997
6,1,2020-10-17 00:00:00,17/10/2020,D,0.0,94594.40000000001,0.0,43412.5
6,1,2020-10-18 00:00:00,18/10/2020,D,0.0,48402.7,0.0,94594.40000000001
6,1,2020-10-19 00:00:00,19/10/2020,D,0.0,19303.6,0.0,48402.7
6,1,2020-10-20 00:00:00,20/10/2020,D,0.0,71867.1,0.0,19303.6
6,1,2020-10-21 00:00:00,21/10/2020,D,0.0,55726.9,0.0,71867.1
6,1,2020-10-22 00:00:00,22/10/2020,D,0.0,52913.7,0.0,55726.9
6,1,2020-10-23 00:00:00,23/10/2020,D,0.0,83936.1,0.0,52913.7
6,1,2020-10-24 00:00:00,24/10/2020,D,0.0,73002.5,0.0,83936.1
6,1,2020-10-25 00:00:00,25/10/2020,D,0.0,41862.299999999996,0.0,73002.5
6,1,2020-10-26 00:00:00,26/10/2020,D,0.0,51404.1,0.0,41862.299999999996
6,1,2020-10-27 00:00:00,27/10/2020,D,0.0,42733.3,0.0,51404.1
6,1,2020-10-28 00:00:00,28/10/2020,D,0.0,40110.7,0.0,42733.3
6,1,2020-10-29 00:00:00,29/10/2020,D,0.0,31829.8,0.0,40110.7
6,1,2020-10-30 00:00:00,30/10/2020,D,0.0,20505.4,0.0,31829.8
6,1,2020-10-31 00:00:00,2020 October,M,0.0,111875.70000000001,0.0,0.0
6,1,2020-10-31 00:00:00,31/10/2020,D,0.0,39541.9,0.0,20505.4
6,1,2020-11-01 00:00:00,01/11/2020,D,0.0,69347.2,0.0,39541.9
6,1,2020-11-02 00:00:00,02/11/2020,D,0.0,57527.600000000006,0.0,69347.2
6,1,2020-11-03 00:00:00,03/11/2020,D,0.0,18608.4,0.0,57527.600000000006
6,1,2020-11-04 00:00:00,04/11/2020,D,0.0,79744.70000000001,0.0,18608.4
6,1,2020-11-05 00:00:00,05/11/2020,D,0.0,38871.5,0.0,79744.70000000001
6,1,2020-11-06 00:00:00,06/11/2020,D,0.0,26342.9,0.0,38871.5
6,1,2020-11-07 00:00:00,07/11/2020,D,0.0,75551.3,0.0,26342.9
6,1,2020-11-08 00:00:00,08/11/2020,D,0.0,98480.90000000001,0.0,75551.3
6,1,2020-11-09 00:00:00,09/11/2020,D,0.0,48781.1,0.0,98480.90000000001
6,1,2020-11-10 00:00:00,10/11/2020,D,0.0,32232.7,0.0,48781.1
6,1,2020-11-11 00:00:00,11/11/2020,D,0.0,46681.99999999999,0.0,32232.7
6,1,2020-11-12 00:00:00,12/11/2020,D,0.0,47521.299999999996,0.0,46681.99999999999
6,1,2020-11-13 00:00:00,13/11/2020,D,0.0,50843.100000000006,0.0,47521.299999999996
6,1,2020-11-14 00:00:00,14/11/2020,D,0.0,46190.8,0.0,50843.100000000006
6,1,2020-11-15 00:00:00,15/11/2020,D,0.0,44397.7,0.0,46190.8
6,1,2020-11-16 00:00:00,16/11/2020,D,0.0,24837.6,0.0,44397.7
6,1,2020-11-17 00:00:00,17/11/2020,D,0.0,61208.7,0.0,24837.6
6,1,2020-11-18 00:00:00,18/11/2020,D,0.0,82468.5,0.0,61208.7
6,1,2020-11-19 00:00:00,19/11/2020,D,0.0,29323.600000000002,0.0,82468.5
6,1,2020-11-20 00:00:00,20/11/2020,D,0.0,74662.7,0.0,29323.600000000002
6,1,2020-11-21 00:00:00,21/11/2020,D,0.0,36820.6,0.0,74662.7
6,1,2020-11-22 00:00:00,22/11/2020,D,0.0,24921.1,0.0,36820.6
6,1,2020-11-23 00:00:00,23/11/2020,D,0.0,62791.8,0.0,24921.1
6,1,2020-11-24 00:00:00,24/11/2020,D,0.0,23421.8,0.0,62791.8
6,1,2020-11-25 00:00:00,25/11/2020,D,0.0,61730.299999999996,0.0,23421.8
6,1,2020-11-26 00:00:00,26/11/2020,D,0.0,50424.2,0.0,61730.299999999996
6,1,2020-11-27 00:00:00,27/11/2020,D,0.0,50895.5,0.0,50424.2
6,1,2020-11-28 00:00:00,28/11/2020,D,0.0,60984.2,0.0,50895.5
6,1,2020-11-29 00:00:00,29/11/2020,D,0.0,36569.100000000006,0.0,60984.2
6,1,2020-11-30 00:00:00,2020 November,M,0.0,112035.3,0.0,111875.70000000001
6,1,2020-11-30 00:00:00,30/11/2020,D,0.0,69808.1,0.0,36569.100000000006
6,1,2020-12-01 00:00:00,01/12/2020,D,0.0,68718.3,0.0,69808.1
6,1,2020-12-02 00:00:00,02/12/2020,D,0.0,51191.8,0.0,68718.3
6,1,2020-12-03 00:00:00,03/12/2020,D,0.0,85176.09999999999,0.0,51191.8
6,1,2020-12-04 00:00:00,04/12/2020,D,0.0,55454.1,0.0,85176.09999999999
6,1,2020-12-05 00:00:00,05/12/2020,D,0.0,45420.899999999994,0.0,55454.1
6,1,2020-12-06 00:00:00,06/12/2020,D,0.0,26424.5,0.0,45420.899999999994
6,1,2020-12-07 00:00:00,07/12/2020,D,0.0,17495.0,0.0,26424.5
6,1,2020-12-08 00:00:00,08/12/2020,D,0.0,89092.09999999999,0.0,17495.0
6,1,2020-12-09 00:00:00,09/12/2020,D,0.0,94128.09999999999,0.0,89092.09999999999
6,1,2020-12-10 00:00:00,10/12/2020,D,0.0,30994.7,0.0,94128.09999999999
6,1,2020-12-11 00:00:00,11/12/2020,D,0.0,40685.9,0.0,30994.7
6,1,2020-12-12 00:00:00,12/12/2020,D,0.0,33986.8,0.0,40685.9
6,1,2020-12-13 00:00:00,13/12/2020,D,0.0,33637.8,0.0,33986.8
6,1,2020-12-14 00:00:00,14/12/2020,D,0.0,42677.600000000006,0.0,33637.8
6,1,2020-12-15 00:00:00,15/12/2020,D,0.0,27178.2,0.0,42677.600000000006
6,1,2020-12-16 00:00:00,16/12/2020,D,0.0,28979.0,0.0,27178.2
6,1,2020-12-17 00:00:00,17/12/2020,D,0.0,52025.9,0.0,28979.0
6,1,2020-12-18 00:00:00,18/12/2020,D,0.0,40573.1,0.0,52025.9
6,1,2020-12-19 00:00:00,19/12/2020,D,0.0,46555.1,0.0,40573.1
6,1,2020-12-20 00:00:00,20/12/2020,D,0.0,40062.4,0.0,46555.1
6,1,2020-12-21 00:00:00,21/12/2020,D,0.0,28395.9,0.0,40062.4
6,1,2020-12-22 00:00:00,22/12/2020,D,0.0,14788.4,0.0,28395.9
6,1,2020-12-23 00:00:00,23/12/2020,D,0.0,17958.8,0.0,14788.4
6,1,2020-12-24 00:00:00,24/12/2020,D,0.0,22558.4,0.0,17958.8
6,1,2020-12-25 00:00:00,25/12/2020,D,0.0,19975.6,0.0,22558.4
6,1,2020-12-26 00:00:00,26/12/2020,D,0.0,20382.8,0.0,19975.6
6,1,2020-12-27 00:00:00,27/12/2020,D,0.0,53994.9,0.0,20382.8
6,1,2020-12-28 00:00:00,28/12/2020,D,0.0,70745.7,0.0,53994.9
6,1,2020-12-29 00:00:00,29/12/2020,D,0.0,88325.4,0.0,70745.7
6,1,2020-12-30 00:00:00,30/12/2020,D,0.0,23966.2,0.0,88325.4
6,1,2020-12-31 00:00:00,2020,Y,0.0,287617.2,0.0,0.0
6,1,2020-12-31 00:00:00,2020 December,M,0.0,117339.2,0.0,0.0
6,1,2020-12-31 00:00:00,31/12/2020,D,0.0,23411.7,0.0,23966.2
6,1,2020-12-31 00:00:00,Q4 2020,Q,0.0,117767.0,0.0,0.0
6,1,2021-01-01 00:00:00,01/01/2021,D,0.0,45540.0,0.0,23411.7
6,1,2021-01-02 00:00:00,02/01/2021,D,0.0,85222.3,0.0,45540.0
6,1,2021-01-03 00:00:00,03/01/2021,D,0.0,46501.9,0.0,85222.3
6,1,2021-01-04 00:00:00,04/01/2021,D,0.0,41533.9,0.0,46501.9
6,1,2021-01-05 00:00:00,05/01/2021,D,0.0,21287.3,0.0,41533.9
6,1,2021-01-06 00:00:00,06/01/2021,D,0.0,33171.2,0.0,21287.3
6,1,2021-01-07 00:00:00,07/01/2021,D,0.0,24660.300000000003,0.0,33171.2
6,1,2021-01-08 00:00:00,08/01/2021,D,0.0,33928.5,0.0,24660.300000000003
6,1,2021-01-09 00:00:00,09/01/2021,D,0.0,24422.7,0.0,33928.5
6,1,2021-01-10 00:00:00,10/01/2021,D,0.0,55666.799999999996,0.0,24422.7
6,1,2021-01-11 00:00:00,11/01/2021,D,0.0,65847.29999999999,0.0,55666.799999999996
6,1,2021-01-12 00:00:00,12/01/2021,D,0.0,33810.8,0.0,65847.29999999999
6,1,2021-01-13 00:00:00,13/01/2021,D,0.0,34328.9,0.0,33810.8
6,1,2021-01-14 00:00:00,14/01/2021,D,0.0,130178.8,0.0,34328.9
6,1,2021-01-15 00:00:00,15/01/2021,D,0.0,43901.5,0.0,130178.8
6,1,2021-01-16 00:00:00,16/01/2021,D,0.0,24756.8,0.0,43901.5
6,1,2021-01-17 00:00:00,17/01/2021,D,0.0,31824.7,0.0,24756.8
6,1,2021-01-18 00:00:00,18/01/2021,D,0.0,30954.7,0.0,31824.7
6,1,2021-01-19 00:00:00,19/01/2021,D,0.0,24459.3,0.0,30954.7
6,1,2021-01-20 00:00:00,20/01/2021,D,0.0,86512.4,0.0,24459.3
6,1,2021-01-21 00:00:00,21/01/2021,D,0.0,48601.5,0.0,86512.4
6,1,2021-01-22 00:00:00,22/01/2021,D,0.0,76337.1,0.0,48601.5
6,1,2021-01-23 00:00:00,23/01/2021,D,0.0,68105.1,0.0,76337.1
6,1,2021-01-24 00:00:00,24/01/2021,D,0.0,23652.3,0.0,68105.1
6,1,2021-01-25 00:00:00,25/01/2021,D,0.0,26992.899999999998,0.0,23652.3
6,1,2021-01-26 00:00:00,26/01/2021,D,0.0,35495.200000000004,0.0,26992.899999999998
6,1,2021-01-27 00:00:00,27/01/2021,D,0.0,35523.4,0.0,35495.200000000004
6,1,2021-01-28 00:00:00,28/01/2021,D,0.0,85152.8,0.0,35523.4
6,1,2021-01-29 00:00:00,29/01/2021,D,0.0,50155.8,0.0,85152.8
6,1,2021-01-30 00:00:00,30/01/2021,D,0.0,20738.0,0.0,50155.8
6,1,2021-01-31 00:00:00,2021 January,M,0.0,143203.5,0.0,117339.2
6,1,2021-01-31 00:00:00,31/01/2021,D,0.0,32259.1,0.0,20738.0
6,1,2021-02-01 00:00:00,01/02/2021,D,0.0,58461.2,0.0,32259.1
6,1,2021-02-02 00:00:00,02/02/2021,D,0.0,71360.0,0.0,58461.2
6,1,2021-02-03 00:00:00,03/02/2021,D,0.0,73416.5,0.0,71360.0
6,1,2021-02-04 00:00:00,04/02/2021,D,0.0,66819.8,0.0,73416.5
6,1,2021-02-05 00:00:00,05/02/2021,D,0.0,22288.7,0.0,66819.8
6,1,2021-02-06 00:00:00,06/02/2021,D,0.0,103769.00000000001,0.0,22288.7
6,1,2021-02-07 00:00:00,07/02/2021,D,0.0,36249.4,0.0,103769.00000000001
6,1,2021-02-08 00:00:00,08/02/2021,D,0.0,26690.4,0.0,36249.4
6,1,2021-02-09 00:00:00,09/02/2021,D,0.0,108902.09999999999,0.0,26690.4
6,1,2021-02-10 00:00:00,10/02/2021,D,0.0,42185.2,0.0,108902.09999999999
6,1,2021-02-11 00:00:00,11/02/2021,D,0.0,69252.0,0.0,42185.2
6,1,2021-02-12 00:00:00,12/02/2021,D,0.0,122715.4,0.0,69252.0
6,1,2021-02-13 00:00:00,13/02/2021,D,0.0,52301.9,0.0,122715.4
6,1,2021-02-14 00:00:00,14/02/2021,D,0.0,31354.1,0.0,52301.9
6,1,2021-02-15 00:00:00,15/02/2021,D,0.0,42213.0,0.0,31354.1
6,1,2021-02-16 00:00:00,16/02/2021,D,0.0,32555.2,0.0,42213.0
6,1,2021-02-17 00:00:00,17/02/2021,D,0.0,39586.3,0.0,32555.2
6,1,2021-02-18 00:00:00,18/02/2021,D,0.0,34487.6,0.0,39586.3
6,1,2021-02-19 00:00:00,19/02/2021,D,0.0,23607.6,0.0,34487.6
6,1,2021-02-20 00:00:00,20/02/2021,D,0.0,41668.200000000004,0.0,23607.6
6,1,2021-02-21 00:00:00,21/02/2021,D,0.0,85223.4,0.0,41668.200000000004
6,1,2021-02-22 00:00:00,22/02/2021,D,0.0,16869.6,0.0,85223.4
6,1,2021-02-23 00:00:00,23/02/2021,D,0.0,51235.700000000004,0.0,16869.6
6,1,2021-02-24 00:00:00,24/02/2021,D,0.0,26812.8,0.0,51235.700000000004
6,1,2021-02-25 00:00:00,25/02/2021,D,0.0,21791.6,0.0,26812.8
6,1,2021-02-26 00:00:00,26/02/2021,D,0.0,67706.90000000001,0.0,21791.6
6,1,2021-02-27 00:00:00,27/02/2021,D,0.0,64860.2,0.0,67706.90000000001
6,1,2021-02-28 00:00:00,2021 February,M,0.0,136906.19999999998,0.0,143203.5
6,1,2021-02-28 00:00:00,28/02/2021,D,0.0,69777.70000000001,0.0,64860.2
6,1,2021-03-01 00:00:00,01/03/2021,D,0.0,63988.399999999994,0.0,69777.70000000001
6,1,2021-03-02 00:00:00,02/03/2021,D,0.0,26658.1,0.0,63988.399999999994
6,1,2021-03-03 00:00:00,03/03/2021,D,0.0,23027.9,0.0,26658.1
6,1,2021-03-04 00:00:00,04/03/2021,D,0.0,80272.2,0.0,23027.9
6,1,2021-03-05 00:00:00,05/03/2021,D,0.0,24902.5,0.0,80272.2
6,1,2021-03-06 00:00:00,06/03/2021,D,0.0,60412.5,0.0,24902.5
6,1,2021-03-07 00:00:00,07/03/2021,D,0.0,22329.4,0.0,60412.5
6,1,2021-03-08 00:00:00,08/03/2021,D,0.0,88835.5,0.0,22329.4
